lon,lat,faa_topex
123.3083,-0.0582,-162.6
123.325,-0.0582,-162.1
123.3417,-0.0582,-162.2
123.3583,-0.0582,-162.5
123.375,-0.0582,-162.7
123.3917,-0.0582,-162.6
123.4083,-0.0582,-162.1
123.425,-0.0582,-161.1
123.4417,-0.0582,-159.9
123.4583,-0.0582,-158.6
123.475,-0.0582,-157
123.4917,-0.0582,-155.3
123.5083,-0.0582,-153.5
123.525,-0.0582,-152
123.5417,-0.0582,-150.5
123.5583,-0.0582,-149
123.575,-0.0582,-147.7
123.5917,-0.0582,-146.3
123.6083,-0.0582,-144.1
123.625,-0.0582,-141
123.6417,-0.0582,-137.9
123.6583,-0.0582,-136.2
123.675,-0.0582,-135.9
123.6917,-0.0582,-136.2
123.7083,-0.0582,-136.4
123.725,-0.0582,-135.7
123.7417,-0.0582,-133.8
123.7583,-0.0582,-131.1
123.775,-0.0582,-128.1
123.7917,-0.0582,-125.8
123.8083,-0.0582,-124.5
123.825,-0.0582,-123.8
123.8417,-0.0582,-123
123.8583,-0.0582,-121.7
123.875,-0.0582,-120.1
123.8917,-0.0582,-118.9
123.9083,-0.0582,-117.7
123.925,-0.0582,-116.1
123.9417,-0.0582,-114.5
123.9583,-0.0582,-113.5
123.975,-0.0582,-113.1
123.9917,-0.0582,-113
124.0083,-0.0582,-112.5
120.0083,-0.0749,52.1
120.025,-0.0749,50.8
120.0417,-0.0749,52.3
120.0583,-0.0749,55.7
120.075,-0.0749,58.4
120.0917,-0.0749,58.1
120.1083,-0.0749,54.7
120.125,-0.0749,49.4
120.1417,-0.0749,43
120.1583,-0.0749,35.8
120.175,-0.0749,27.9
120.1917,-0.0749,19.9
120.2083,-0.0749,12.3
120.225,-0.0749,5.8
120.2417,-0.0749,0.8
120.2583,-0.0749,-2.4
120.275,-0.0749,-3.4
120.2917,-0.0749,-3.7
120.3083,-0.0749,-5.6
120.325,-0.0749,-10.2
120.3417,-0.0749,-15.4
120.3583,-0.0749,-18.2
120.375,-0.0749,-18.4
120.3917,-0.0749,-16.8
120.4083,-0.0749,-14.4
120.425,-0.0749,-11.6
120.4417,-0.0749,-9.7
120.4583,-0.0749,-9.3
120.475,-0.0749,-9.5
120.4917,-0.0749,-9.4
120.5083,-0.0749,-8.6
120.525,-0.0749,-7.7
120.5417,-0.0749,-7.7
120.5583,-0.0749,-8.8
120.575,-0.0749,-10.1
120.5917,-0.0749,-10.8
120.6083,-0.0749,-11.5
120.625,-0.0749,-12.9
120.6417,-0.0749,-14.2
120.6583,-0.0749,-14.7
120.675,-0.0749,-14.9
120.6917,-0.0749,-15.3
120.7083,-0.0749,-15.8
120.725,-0.0749,-16.2
120.7417,-0.0749,-16.5
120.7583,-0.0749,-17
120.775,-0.0749,-18.3
120.7917,-0.0749,-20.2
120.8083,-0.0749,-22.2
120.825,-0.0749,-23.8
120.8417,-0.0749,-24.5
120.8583,-0.0749,-24.2
120.875,-0.0749,-23.2
120.8917,-0.0749,-21.8
120.9083,-0.0749,-20.4
120.925,-0.0749,-19.3
120.9417,-0.0749,-18.3
120.9583,-0.0749,-17.1
120.975,-0.0749,-15.4
120.9917,-0.0749,-13
121.0083,-0.0749,-10.6
121.025,-0.0749,-8.9
121.0417,-0.0749,-8.1
121.0583,-0.0749,-7.8
121.075,-0.0749,-7.4
121.0917,-0.0749,-6.4
121.1083,-0.0749,-4.6
121.125,-0.0749,-2.4
121.1417,-0.0749,-0.2
121.1583,-0.0749,1.6
121.175,-0.0749,3
121.1917,-0.0749,4.1
121.2083,-0.0749,5.2
121.225,-0.0749,6.8
121.2417,-0.0749,8.7
121.2583,-0.0749,10.7
121.275,-0.0749,12.9
121.2917,-0.0749,15.3
121.3083,-0.0749,17.1
121.325,-0.0749,17.7
121.3417,-0.0749,17.4
121.3583,-0.0749,16.8
121.375,-0.0749,16.4
121.3917,-0.0749,16.5
121.4083,-0.0749,17.1
121.425,-0.0749,18
121.4417,-0.0749,18.9
121.4583,-0.0749,19.6
121.475,-0.0749,20.8
121.4917,-0.0749,23.6
121.5083,-0.0749,28.9
121.525,-0.0749,36.5
121.5417,-0.0749,45.4
121.5583,-0.0749,54
121.575,-0.0749,61.6
121.5917,-0.0749,67.3
121.6083,-0.0749,70.4
121.625,-0.0749,70.6
121.6417,-0.0749,68.9
121.6583,-0.0749,66.3
121.675,-0.0749,63.6
121.6917,-0.0749,60.6
121.7083,-0.0749,57.3
121.725,-0.0749,53.1
121.7417,-0.0749,47.5
121.7583,-0.0749,40.7
121.775,-0.0749,33.7
121.7917,-0.0749,28.5
121.8083,-0.0749,25.8
121.825,-0.0749,25.3
121.8417,-0.0749,25.2
121.8583,-0.0749,25.1
121.875,-0.0749,26.4
121.8917,-0.0749,30
121.9083,-0.0749,33.9
121.925,-0.0749,35.9
121.9417,-0.0749,37.2
121.9583,-0.0749,39.5
121.975,-0.0749,42.9
121.9917,-0.0749,46.3
122.0083,-0.0749,48.5
122.025,-0.0749,49.7
122.0417,-0.0749,50.3
122.0583,-0.0749,51
122.075,-0.0749,52.1
122.0917,-0.0749,53.2
122.1083,-0.0749,53.6
122.125,-0.0749,52.9
122.1417,-0.0749,51.3
122.1583,-0.0749,48.9
122.175,-0.0749,45.1
122.1917,-0.0749,38.9
122.2083,-0.0749,31.2
122.225,-0.0749,23.2
122.2417,-0.0749,16.7
122.2583,-0.0749,12.7
122.275,-0.0749,10.4
122.2917,-0.0749,8.5
122.3083,-0.0749,5.4
122.325,-0.0749,0.5
122.3417,-0.0749,-5.9
122.3583,-0.0749,-13
122.375,-0.0749,-20.2
122.3917,-0.0749,-27.1
122.4083,-0.0749,-32.9
122.425,-0.0749,-37.7
122.4417,-0.0749,-42.3
122.4583,-0.0749,-46.5
122.475,-0.0749,-50.4
122.4917,-0.0749,-54.2
122.5083,-0.0749,-58.8
122.525,-0.0749,-64.2
122.5417,-0.0749,-69.3
122.5583,-0.0749,-73.2
122.575,-0.0749,-76.6
122.5917,-0.0749,-80.5
122.6083,-0.0749,-84.4
122.625,-0.0749,-87.5
122.6417,-0.0749,-89.9
122.6583,-0.0749,-91.8
122.675,-0.0749,-93.3
122.6917,-0.0749,-94.1
122.7083,-0.0749,-94.6
122.725,-0.0749,-95.3
122.7417,-0.0749,-95.9
122.7583,-0.0749,-96.3
122.775,-0.0749,-97.1
122.7917,-0.0749,-98.7
122.8083,-0.0749,-100.5
122.825,-0.0749,-102.1
122.8417,-0.0749,-104.1
122.8583,-0.0749,-106.8
122.875,-0.0749,-109.8
122.8917,-0.0749,-112.3
122.9083,-0.0749,-114.3
122.925,-0.0749,-116
122.9417,-0.0749,-117.7
122.9583,-0.0749,-119.3
122.975,-0.0749,-121
122.9917,-0.0749,-122.8
123.0083,-0.0749,-125
123.025,-0.0749,-127.5
123.0417,-0.0749,-130.6
123.0583,-0.0749,-134
123.075,-0.0749,-136.9
123.0917,-0.0749,-139.1
123.1083,-0.0749,-141.6
123.125,-0.0749,-145.4
123.1417,-0.0749,-150.2
123.1583,-0.0749,-154.8
123.175,-0.0749,-158.5
123.1917,-0.0749,-161.1
123.2083,-0.0749,-162.8
123.225,-0.0749,-163.6
123.2417,-0.0749,-163.7
123.2583,-0.0749,-163.3
123.275,-0.0749,-162.1
123.2917,-0.0749,-160.4
123.3083,-0.0749,-159
123.325,-0.0749,-158.3
123.3417,-0.0749,-158.3
123.3583,-0.0749,-158.4
123.375,-0.0749,-158.5
123.3917,-0.0749,-158.7
123.4083,-0.0749,-158.4
123.425,-0.0749,-157.4
123.4417,-0.0749,-156
123.4583,-0.0749,-154.7
123.475,-0.0749,-153.3
123.4917,-0.0749,-151.8
123.5083,-0.0749,-150.2
123.525,-0.0749,-148.7
123.5417,-0.0749,-147.3
123.5583,-0.0749,-146.2
123.575,-0.0749,-145.2
123.5917,-0.0749,-144.1
123.6083,-0.0749,-142.1
123.625,-0.0749,-139.1
123.6417,-0.0749,-136.2
123.6583,-0.0749,-134.6
123.675,-0.0749,-134.4
123.6917,-0.0749,-134.6
123.7083,-0.0749,-134.6
123.725,-0.0749,-133.8
123.7417,-0.0749,-132.1
123.7583,-0.0749,-129.4
123.775,-0.0749,-126.4
123.7917,-0.0749,-124.2
123.8083,-0.0749,-122.9
123.825,-0.0749,-122.3
123.8417,-0.0749,-121.4
123.8583,-0.0749,-119.7
123.875,-0.0749,-118.1
123.8917,-0.0749,-117.2
123.9083,-0.0749,-116.4
123.925,-0.0749,-115.2
123.9417,-0.0749,-113.8
123.9583,-0.0749,-113.2
123.975,-0.0749,-113.3
123.9917,-0.0749,-113.6
124.0083,-0.0749,-113.4
120.0083,-0.0916,48.8
120.025,-0.0916,46.6
120.0417,-0.0916,48.2
120.0583,-0.0916,52.5
120.075,-0.0916,56
120.0917,-0.0916,55.8
120.1083,-0.0916,51.7
120.125,-0.0916,45.2
120.1417,-0.0916,37.9
120.1583,-0.0916,30.2
120.175,-0.0916,22
120.1917,-0.0916,13.8
120.2083,-0.0916,6.3
120.225,-0.0916,0.3
120.2417,-0.0916,-4.1
120.2583,-0.0916,-6.7
120.275,-0.0916,-7.5
120.2917,-0.0916,-7.6
120.3083,-0.0916,-9.7
120.325,-0.0916,-14.6
120.3417,-0.0916,-19.9
120.3583,-0.0916,-22.7
120.375,-0.0916,-22.4
120.3917,-0.0916,-20.1
120.4083,-0.0916,-16.9
120.425,-0.0916,-13.8
120.4417,-0.0916,-11.5
120.4583,-0.0916,-10.5
120.475,-0.0916,-10.5
120.4917,-0.0916,-10.7
120.5083,-0.0916,-10.3
120.525,-0.0916,-9.5
120.5417,-0.0916,-9.5
120.5583,-0.0916,-10.8
120.575,-0.0916,-12.2
120.5917,-0.0916,-12.6
120.6083,-0.0916,-12.9
120.625,-0.0916,-14.1
120.6417,-0.0916,-15.3
120.6583,-0.0916,-15.8
120.675,-0.0916,-16
120.6917,-0.0916,-16.6
120.7083,-0.0916,-17.4
120.725,-0.0916,-17.8
120.7417,-0.0916,-17.8
120.7583,-0.0916,-17.8
120.775,-0.0916,-18.4
120.7917,-0.0916,-19.6
120.8083,-0.0916,-21.1
120.825,-0.0916,-22.5
120.8417,-0.0916,-23.2
120.8583,-0.0916,-22.9
120.875,-0.0916,-21.7
120.8917,-0.0916,-20.1
120.9083,-0.0916,-18.7
120.925,-0.0916,-17.4
120.9417,-0.0916,-16.3
120.9583,-0.0916,-15
120.975,-0.0916,-13.1
120.9917,-0.0916,-10.5
121.0083,-0.0916,-8.1
121.025,-0.0916,-6.4
121.0417,-0.0916,-5.7
121.0583,-0.0916,-5.6
121.075,-0.0916,-5.2
121.0917,-0.0916,-3.9
121.1083,-0.0916,-1.9
121.125,-0.0916,0.4
121.1417,-0.0916,2.8
121.1583,-0.0916,4.8
121.175,-0.0916,6.3
121.1917,-0.0916,7.3
121.2083,-0.0916,8.3
121.225,-0.0916,9.8
121.2417,-0.0916,11.7
121.2583,-0.0916,14
121.275,-0.0916,16.4
121.2917,-0.0916,18.5
121.3083,-0.0916,19.7
121.325,-0.0916,19.6
121.3417,-0.0916,18.8
121.3583,-0.0916,18.2
121.375,-0.0916,17.9
121.3917,-0.0916,18
121.4083,-0.0916,18.3
121.425,-0.0916,19.1
121.4417,-0.0916,20.1
121.4583,-0.0916,21.4
121.475,-0.0916,23.4
121.4917,-0.0916,27.3
121.5083,-0.0916,34.2
121.525,-0.0916,44.2
121.5417,-0.0916,55.5
121.5583,-0.0916,66.3
121.575,-0.0916,75.3
121.5917,-0.0916,82.2
121.6083,-0.0916,86.3
121.625,-0.0916,87.3
121.6417,-0.0916,85.8
121.6583,-0.0916,82.4
121.675,-0.0916,77.7
121.6917,-0.0916,72.1
121.7083,-0.0916,65.9
121.725,-0.0916,59.4
121.7417,-0.0916,52.2
121.7583,-0.0916,44.5
121.775,-0.0916,37.2
121.7917,-0.0916,31.9
121.8083,-0.0916,29.1
121.825,-0.0916,28.3
121.8417,-0.0916,27.7
121.8583,-0.0916,27.3
121.875,-0.0916,29.2
121.8917,-0.0916,34.1
121.9083,-0.0916,39.4
121.925,-0.0916,42.1
121.9417,-0.0916,43.5
121.9583,-0.0916,46
121.975,-0.0916,50.1
121.9917,-0.0916,54.3
122.0083,-0.0916,57.6
122.025,-0.0916,59.6
122.0417,-0.0916,60.7
122.0583,-0.0916,62.1
122.075,-0.0916,64
122.0917,-0.0916,66.4
122.1083,-0.0916,68.2
122.125,-0.0916,68.7
122.1417,-0.0916,68.2
122.1583,-0.0916,66.7
122.175,-0.0916,63.7
122.1917,-0.0916,58.1
122.2083,-0.0916,50.3
122.225,-0.0916,41.7
122.2417,-0.0916,34.4
122.2583,-0.0916,29.9
122.275,-0.0916,27.5
122.2917,-0.0916,25.6
122.3083,-0.0916,22.5
122.325,-0.0916,17.5
122.3417,-0.0916,10.7
122.3583,-0.0916,2.8
122.375,-0.0916,-5.5
122.3917,-0.0916,-13.6
122.4083,-0.0916,-20.7
122.425,-0.0916,-26.9
122.4417,-0.0916,-32.7
122.4583,-0.0916,-38
122.475,-0.0916,-42.7
122.4917,-0.0916,-46.9
122.5083,-0.0916,-51.5
122.525,-0.0916,-56.5
122.5417,-0.0916,-61
122.5583,-0.0916,-64.4
122.575,-0.0916,-67.8
122.5917,-0.0916,-71.8
122.6083,-0.0916,-75.6
122.625,-0.0916,-78.2
122.6417,-0.0916,-80.2
122.6583,-0.0916,-82.1
122.675,-0.0916,-83.7
122.6917,-0.0916,-84.3
122.7083,-0.0916,-84.6
122.725,-0.0916,-85.5
122.7417,-0.0916,-86.5
122.7583,-0.0916,-87.4
122.775,-0.0916,-88.4
122.7917,-0.0916,-90.2
122.8083,-0.0916,-92.1
122.825,-0.0916,-93.9
122.8417,-0.0916,-96
122.8583,-0.0916,-98.6
122.875,-0.0916,-101.2
122.8917,-0.0916,-103
122.9083,-0.0916,-104.4
122.925,-0.0916,-106.2
122.9417,-0.0916,-108.4
122.9583,-0.0916,-110.6
122.975,-0.0916,-112.7
122.9917,-0.0916,-115
123.0083,-0.0916,-117.6
123.025,-0.0916,-120.5
123.0417,-0.0916,-124.1
123.0583,-0.0916,-128.1
123.075,-0.0916,-131.5
123.0917,-0.0916,-133.9
123.1083,-0.0916,-136.5
123.125,-0.0916,-140.2
123.1417,-0.0916,-145.2
123.1583,-0.0916,-150.1
123.175,-0.0916,-154.2
123.1917,-0.0916,-157
123.2083,-0.0916,-159
123.225,-0.0916,-160.2
123.2417,-0.0916,-160.7
123.2583,-0.0916,-160.3
123.275,-0.0916,-159.1
123.2917,-0.0916,-157.4
123.3083,-0.0916,-155.9
123.325,-0.0916,-155
123.3417,-0.0916,-154.6
123.3583,-0.0916,-154.4
123.375,-0.0916,-154.5
123.3917,-0.0916,-154.7
123.4083,-0.0916,-154.5
123.425,-0.0916,-153.4
123.4417,-0.0916,-151.8
123.4583,-0.0916,-150.6
123.475,-0.0916,-149.4
123.4917,-0.0916,-148
123.5083,-0.0916,-146.4
123.525,-0.0916,-145.1
123.5417,-0.0916,-144
123.5583,-0.0916,-143.3
123.575,-0.0916,-142.5
123.5917,-0.0916,-141.4
123.6083,-0.0916,-139.3
123.625,-0.0916,-136.5
123.6417,-0.0916,-133.9
123.6583,-0.0916,-132.6
123.675,-0.0916,-132.3
123.6917,-0.0916,-132.2
123.7083,-0.0916,-131.9
123.725,-0.0916,-131
123.7417,-0.0916,-129.3
123.7583,-0.0916,-126.8
123.775,-0.0916,-124
123.7917,-0.0916,-122
123.8083,-0.0916,-120.9
123.825,-0.0916,-120.3
123.8417,-0.0916,-119.3
123.8583,-0.0916,-117.5
123.875,-0.0916,-115.9
123.8917,-0.0916,-115.3
123.9083,-0.0916,-114.9
123.925,-0.0916,-113.9
123.9417,-0.0916,-112.9
123.9583,-0.0916,-112.6
123.975,-0.0916,-112.9
123.9917,-0.0916,-113.2
124.0083,-0.0916,-113.1
120.0083,-0.1082,46.9
120.025,-0.1082,43.7
120.0417,-0.1082,45.3
120.0583,-0.1082,50.5
120.075,-0.1082,54.9
120.0917,-0.1082,54.4
120.1083,-0.1082,49
120.125,-0.1082,41
120.1417,-0.1082,32.5
120.1583,-0.1082,24.5
120.175,-0.1082,16.3
120.1917,-0.1082,8.1
120.2083,-0.1082,0.6
120.225,-0.1082,-5.1
120.2417,-0.1082,-9
120.2583,-0.1082,-11.2
120.275,-0.1082,-11.7
120.2917,-0.1082,-11.6
120.3083,-0.1082,-13.5
120.325,-0.1082,-18.4
120.3417,-0.1082,-23.5
120.3583,-0.1082,-26
120.375,-0.1082,-25.4
120.3917,-0.1082,-22.8
120.4083,-0.1082,-19.5
120.425,-0.1082,-16.3
120.4417,-0.1082,-13.6
120.4583,-0.1082,-12
120.475,-0.1082,-11.6
120.4917,-0.1082,-12
120.5083,-0.1082,-11.9
120.525,-0.1082,-11.3
120.5417,-0.1082,-11.2
120.5583,-0.1082,-12.5
120.575,-0.1082,-13.7
120.5917,-0.1082,-13.8
120.6083,-0.1082,-13.7
120.625,-0.1082,-14.4
120.6417,-0.1082,-15.5
120.6583,-0.1082,-15.8
120.675,-0.1082,-16.1
120.6917,-0.1082,-17
120.7083,-0.1082,-18.1
120.725,-0.1082,-18.5
120.7417,-0.1082,-18.2
120.7583,-0.1082,-17.8
120.775,-0.1082,-17.8
120.7917,-0.1082,-18.4
120.8083,-0.1082,-19.4
120.825,-0.1082,-20.6
120.8417,-0.1082,-21.2
120.8583,-0.1082,-20.9
120.875,-0.1082,-19.7
120.8917,-0.1082,-17.9
120.9083,-0.1082,-16.2
120.925,-0.1082,-14.8
120.9417,-0.1082,-13.4
120.9583,-0.1082,-11.9
120.975,-0.1082,-9.9
120.9917,-0.1082,-7.5
121.0083,-0.1082,-5.1
121.025,-0.1082,-3.5
121.0417,-0.1082,-3
121.0583,-0.1082,-3.1
121.075,-0.1082,-2.7
121.0917,-0.1082,-1.2
121.1083,-0.1082,1.2
121.125,-0.1082,3.6
121.1417,-0.1082,5.9
121.1583,-0.1082,8
121.175,-0.1082,9.5
121.1917,-0.1082,10.4
121.2083,-0.1082,11.1
121.225,-0.1082,12.5
121.2417,-0.1082,14.5
121.2583,-0.1082,16.9
121.275,-0.1082,19.2
121.2917,-0.1082,21.1
121.3083,-0.1082,21.7
121.325,-0.1082,21
121.3417,-0.1082,19.9
121.3583,-0.1082,19.4
121.375,-0.1082,19.1
121.3917,-0.1082,18.8
121.4083,-0.1082,18.6
121.425,-0.1082,19.2
121.4417,-0.1082,20.6
121.4583,-0.1082,22.7
121.475,-0.1082,25.9
121.4917,-0.1082,31
121.5083,-0.1082,39.6
121.525,-0.1082,51.7
121.5417,-0.1082,65.3
121.5583,-0.1082,77.3
121.575,-0.1082,86.7
121.5917,-0.1082,93.4
121.6083,-0.1082,97.4
121.625,-0.1082,98.8
121.6417,-0.1082,97.9
121.6583,-0.1082,94.7
121.675,-0.1082,89.5
121.6917,-0.1082,82.1
121.7083,-0.1082,73.9
121.725,-0.1082,65.4
121.7417,-0.1082,56.8
121.7583,-0.1082,48.2
121.775,-0.1082,40.6
121.7917,-0.1082,35.3
121.8083,-0.1082,32.4
121.825,-0.1082,31.2
121.8417,-0.1082,30.2
121.8583,-0.1082,29.7
121.875,-0.1082,32
121.8917,-0.1082,37.9
121.9083,-0.1082,44.2
121.925,-0.1082,47.7
121.9417,-0.1082,49.5
121.9583,-0.1082,52.6
121.975,-0.1082,57.5
121.9917,-0.1082,62.9
122.0083,-0.1082,67.4
122.025,-0.1082,70.3
122.0417,-0.1082,72.3
122.0583,-0.1082,74.5
122.075,-0.1082,77.5
122.0917,-0.1082,81.3
122.1083,-0.1082,84.8
122.125,-0.1082,86.8
122.1417,-0.1082,87.5
122.1583,-0.1082,86.9
122.175,-0.1082,84.6
122.1917,-0.1082,79.5
122.2083,-0.1082,71.5
122.225,-0.1082,62
122.2417,-0.1082,53.8
122.2583,-0.1082,48.8
122.275,-0.1082,46.3
122.2917,-0.1082,44.4
122.3083,-0.1082,41.3
122.325,-0.1082,36.3
122.3417,-0.1082,29.3
122.3583,-0.1082,20.8
122.375,-0.1082,11.4
122.3917,-0.1082,2
122.4083,-0.1082,-6.5
122.425,-0.1082,-14.3
122.4417,-0.1082,-21.9
122.4583,-0.1082,-28.7
122.475,-0.1082,-34.7
122.4917,-0.1082,-39.6
122.5083,-0.1082,-44
122.525,-0.1082,-48.1
122.5417,-0.1082,-51.7
122.5583,-0.1082,-54.7
122.575,-0.1082,-58.2
122.5917,-0.1082,-62.4
122.6083,-0.1082,-66
122.625,-0.1082,-68.1
122.6417,-0.1082,-69.6
122.6583,-0.1082,-71.5
122.675,-0.1082,-73.2
122.6917,-0.1082,-73.8
122.7083,-0.1082,-74.1
122.725,-0.1082,-75.3
122.7417,-0.1082,-76.8
122.7583,-0.1082,-77.9
122.775,-0.1082,-79
122.7917,-0.1082,-80.8
122.8083,-0.1082,-83
122.825,-0.1082,-84.9
122.8417,-0.1082,-87.1
122.8583,-0.1082,-89.5
122.875,-0.1082,-91.6
122.8917,-0.1082,-92.8
122.9083,-0.1082,-93.9
122.925,-0.1082,-95.7
122.9417,-0.1082,-98.3
122.9583,-0.1082,-101.2
122.975,-0.1082,-103.9
122.9917,-0.1082,-106.7
123.0083,-0.1082,-109.8
123.025,-0.1082,-113.1
123.0417,-0.1082,-117.2
123.0583,-0.1082,-121.6
123.075,-0.1082,-125.6
123.0917,-0.1082,-128.6
123.1083,-0.1082,-131.5
123.125,-0.1082,-135.3
123.1417,-0.1082,-140.2
123.1583,-0.1082,-145.2
123.175,-0.1082,-149.4
123.1917,-0.1082,-152.5
123.2083,-0.1082,-154.7
123.225,-0.1082,-156.5
123.2417,-0.1082,-157.4
123.2583,-0.1082,-157.3
123.275,-0.1082,-156.2
123.2917,-0.1082,-154.6
123.3083,-0.1082,-153.1
123.325,-0.1082,-151.9
123.3417,-0.1082,-151
123.3583,-0.1082,-150.6
123.375,-0.1082,-150.8
123.3917,-0.1082,-151.1
123.4083,-0.1082,-150.7
123.425,-0.1082,-149.2
123.4417,-0.1082,-147.5
123.4583,-0.1082,-146.3
123.475,-0.1082,-145.1
123.4917,-0.1082,-143.7
123.5083,-0.1082,-142.2
123.525,-0.1082,-141.2
123.5417,-0.1082,-140.7
123.5583,-0.1082,-140.4
123.575,-0.1082,-139.6
123.5917,-0.1082,-138.1
123.6083,-0.1082,-135.7
123.625,-0.1082,-132.9
123.6417,-0.1082,-130.7
123.6583,-0.1082,-129.6
123.675,-0.1082,-129.3
123.6917,-0.1082,-128.9
123.7083,-0.1082,-128.2
123.725,-0.1082,-127.3
123.7417,-0.1082,-125.7
123.7583,-0.1082,-123.5
123.775,-0.1082,-121
123.7917,-0.1082,-119.2
123.8083,-0.1082,-118.3
123.825,-0.1082,-117.8
123.8417,-0.1082,-116.8
123.8583,-0.1082,-115.1
123.875,-0.1082,-113.6
123.8917,-0.1082,-113.2
123.9083,-0.1082,-113.1
123.925,-0.1082,-112.4
123.9417,-0.1082,-111.5
123.9583,-0.1082,-111.3
123.975,-0.1082,-111.6
123.9917,-0.1082,-111.9
124.0083,-0.1082,-111.9
120.0083,-0.1249,46.1
120.025,-0.1249,42
120.0417,-0.1249,43.4
120.0583,-0.1249,49.2
120.075,-0.1249,54.1
120.0917,-0.1249,52.7
120.1083,-0.1249,45.4
120.125,-0.1249,35.6
120.1417,-0.1249,26.2
120.1583,-0.1249,18
120.175,-0.1249,10.2
120.1917,-0.1249,2.3
120.2083,-0.1249,-4.9
120.225,-0.1249,-10.3
120.2417,-0.1249,-13.8
120.2583,-0.1249,-15.8
120.275,-0.1249,-16
120.2917,-0.1249,-15.6
120.3083,-0.1249,-17
120.325,-0.1249,-21.3
120.3417,-0.1249,-26
120.3583,-0.1249,-27.9
120.375,-0.1249,-27.1
120.3917,-0.1249,-24.8
120.4083,-0.1249,-21.9
120.425,-0.1249,-18.8
120.4417,-0.1249,-15.7
120.4583,-0.1249,-13.5
120.475,-0.1249,-12.7
120.4917,-0.1249,-13.1
120.5083,-0.1249,-13.4
120.525,-0.1249,-13.1
120.5417,-0.1249,-13.2
120.5583,-0.1249,-14.1
120.575,-0.1249,-15
120.5917,-0.1249,-14.7
120.6083,-0.1249,-14.2
120.625,-0.1249,-14.5
120.6417,-0.1249,-15.1
120.6583,-0.1249,-15.4
120.675,-0.1249,-15.8
120.6917,-0.1249,-17
120.7083,-0.1249,-18.1
120.725,-0.1249,-18.3
120.7417,-0.1249,-17.7
120.7583,-0.1249,-17
120.775,-0.1249,-16.7
120.7917,-0.1249,-16.9
120.8083,-0.1249,-17.4
120.825,-0.1249,-18.2
120.8417,-0.1249,-18.8
120.8583,-0.1249,-18.6
120.875,-0.1249,-17.4
120.8917,-0.1249,-15.6
120.9083,-0.1249,-13.6
120.925,-0.1249,-11.7
120.9417,-0.1249,-10
120.9583,-0.1249,-8.2
120.975,-0.1249,-6.2
120.9917,-0.1249,-4.1
121.0083,-0.1249,-2.1
121.025,-0.1249,-0.6
121.0417,-0.1249,-0.1
121.0583,-0.1249,-0.3
121.075,-0.1249,0
121.0917,-0.1249,1.8
121.1083,-0.1249,4.5
121.125,-0.1249,7
121.1417,-0.1249,9
121.1583,-0.1249,10.9
121.175,-0.1249,12.3
121.1917,-0.1249,13
121.2083,-0.1249,13.6
121.225,-0.1249,14.8
121.2417,-0.1249,16.7
121.2583,-0.1249,18.9
121.275,-0.1249,21.1
121.2917,-0.1249,22.8
121.3083,-0.1249,23.4
121.325,-0.1249,22.5
121.3417,-0.1249,21.3
121.3583,-0.1249,20.4
121.375,-0.1249,19.8
121.3917,-0.1249,19.1
121.4083,-0.1249,18.5
121.425,-0.1249,19
121.4417,-0.1249,20.8
121.4583,-0.1249,23.9
121.475,-0.1249,28.4
121.4917,-0.1249,34.8
121.5083,-0.1249,44.8
121.525,-0.1249,58.4
121.5417,-0.1249,73.2
121.5583,-0.1249,85.7
121.575,-0.1249,94.4
121.5917,-0.1249,99.5
121.6083,-0.1249,102
121.625,-0.1249,102.9
121.6417,-0.1249,102.7
121.6583,-0.1249,100.7
121.675,-0.1249,96.3
121.6917,-0.1249,89.2
121.7083,-0.1249,80.5
121.725,-0.1249,71
121.7417,-0.1249,61.4
121.7583,-0.1249,52.2
121.775,-0.1249,44.2
121.7917,-0.1249,38.6
121.8083,-0.1249,35.4
121.825,-0.1249,33.9
121.8417,-0.1249,32.7
121.8583,-0.1249,32.3
121.875,-0.1249,34.8
121.8917,-0.1249,40.8
121.9083,-0.1249,47.5
121.925,-0.1249,51.8
121.9417,-0.1249,54.9
121.9583,-0.1249,59.2
121.975,-0.1249,65.2
121.9917,-0.1249,71.9
122.0083,-0.1249,77.7
122.025,-0.1249,81.9
122.0417,-0.1249,85.2
122.0583,-0.1249,88.4
122.075,-0.1249,92.7
122.0917,-0.1249,98.1
122.1083,-0.1249,103.2
122.125,-0.1249,106.6
122.1417,-0.1249,108.4
122.1583,-0.1249,108.8
122.175,-0.1249,107.1
122.1917,-0.1249,102.1
122.2083,-0.1249,93.5
122.225,-0.1249,82.9
122.2417,-0.1249,73.8
122.2583,-0.1249,68.6
122.275,-0.1249,66.3
122.2917,-0.1249,64.3
122.3083,-0.1249,61
122.325,-0.1249,55.8
122.3417,-0.1249,48.5
122.3583,-0.1249,39.3
122.375,-0.1249,28.9
122.3917,-0.1249,18.5
122.4083,-0.1249,8.6
122.425,-0.1249,-0.6
122.4417,-0.1249,-9.8
122.4583,-0.1249,-18.3
122.475,-0.1249,-25.7
122.4917,-0.1249,-31.3
122.5083,-0.1249,-35.7
122.525,-0.1249,-39.1
122.5417,-0.1249,-41.8
122.5583,-0.1249,-44.6
122.575,-0.1249,-48.2
122.5917,-0.1249,-52.5
122.6083,-0.1249,-56
122.625,-0.1249,-57.6
122.6417,-0.1249,-58.7
